"cc_iso3c","ref_year","variable","value"
"CRI",2021,"gdb_climate",52.578396
"CRI",2021,"gdb_company",24.634500000000003
"CRI",2021,"gdb_governance",39.58
"CRI",2021,"gdb_health",35.11999999999999
"CRI",2021,"gdb_integrity",14.951824894514768
"CRI",2021,"gdb_land",26.028
"CRI",2021,"gdb_procurement",57.26135
"CRI",2021,"gdb_pubfin",59.316525
"CZE",2021,"gdb_capabilities",39.77333333333333
"CZE",2021,"gdb_climate",8.773420999999999
"CZE",2021,"gdb_company",42.58625000000001
"CZE",2021,"gdb_governance",46.9
"CZE",2021,"gdb_health",73.91166666666666
"CZE",2021,"gdb_integrity",24.658858122362876
"CZE",2021,"gdb_land",29.8809
"CZE",2021,"gdb_procurement",61.058475
"CZE",2021,"gdb_pubfin",78.988
"DEU",2021,"gdb_capabilities",53.4
"DEU",2021,"gdb_climate",55.1196705
"DEU",2021,"gdb_company",31.3974375
"DEU",2021,"gdb_governance",66.6
"DEU",2021,"gdb_health",81.28
"DEU",2021,"gdb_integrity",41.27048127637131
"DEU",2021,"gdb_land",46.4
"DEU",2021,"gdb_procurement",35.03845
"DEU",2021,"gdb_pubfin",87.11
"DNK",2021,"gdb_capabilities",57.2
"DNK",2021,"gdb_climate",79.92482
"DNK",2021,"gdb_company",90.53125
"DNK",2021,"gdb_governance",46.5
"DNK",2021,"gdb_health",73.21166666666667
"DNK",2021,"gdb_integrity",24.64126582278481
"DNK",2021,"gdb_land",79.38
"DNK",2021,"gdb_procurement",61.105375
"DNK",2021,"gdb_pubfin",70.42475
"DOM",2021,"gdb_capabilities",40.78333333333333
"DOM",2021,"gdb_climate",14.878511999999999
"DOM",2021,"gdb_company",27.929
"DOM",2021,"gdb_governance",26.640000000000008
"DOM",2021,"gdb_health",48.14999999999999
"DOM",2021,"gdb_integrity",31.10388185654009
"DOM",2021,"gdb_land",0
"DOM",2021,"gdb_procurement",82.1715
"DOM",2021,"gdb_pubfin",65.4375
"ECU",2021,"gdb_capabilities",21.186666666666664
"ECU",2021,"gdb_climate",27.156648999999994
"ECU",2021,"gdb_company",34.753925
"ECU",2021,"gdb_governance",23.040000000000003
"ECU",2021,"gdb_health",21.95
"ECU",2021,"gdb_integrity",40.54446993670887
"ECU",2021,"gdb_land",29.933999999999997
"ECU",2021,"gdb_procurement",41.742375
"ECU",2021,"gdb_pubfin",50.19250000000001
"EGY",2021,"gdb_capabilities",26.849999999999994
"EGY",2021,"gdb_climate",24.149828999999993
"EGY",2021,"gdb_company",7.715750000000002
"EGY",2021,"gdb_governance",17
"EGY",2021,"gdb_health",23.99583333333333
"EGY",2021,"gdb_integrity",9.923259493670887
"EGY",2021,"gdb_land",0.9056250000000001
"EGY",2021,"gdb_procurement",24.168375
"EGY",2021,"gdb_pubfin",49.06
"ESP",2021,"gdb_capabilities",68.36666666666667
