"cc_iso3c","ref_year","variable","value"
"KHM",2021,"ilo_pubad_female",0.2078757494664815
"KHM",2021,"ilo_ps_mgrpro_female",0.4112877411517162
"KHM",2021,"ilo_ps_snrmgr_female",0.16736401673640167
"KIR",2020,"ilo_pse_female",0.5022249818896822
"KIR",2020,"ilo_pubad_female",0.41427877610490527
"KIR",2020,"ilo_ps_mgrpro_female",0.6326056665118439
"KIR",2020,"ilo_ps_snrmgr_female",0.3353413654618474
"KOR",2023,"ilo_pse_female",0.6509191117000558
"KOR",2023,"ilo_pubad_female",0.43903037880421575
"XKK",2022,"ilo_pse_female",0.3643701174493645
"XKK",2022,"ilo_pubad_female",0.25011101622544835
"XKK",2022,"ilo_ps_mgrpro_female",0.46665390287022473
"XKK",2022,"ilo_ps_snrmgr_female",0.33068062827225125
"KWT",2017,"ilo_pubad_female",0.4426239337687458
"KWT",2022,"ilo_pse_female",0.5644847462150725
"LAO",2022,"ilo_pse_female",0.3731592237447892
"LAO",2022,"ilo_pubad_female",0.2392401586293327
"LAO",2022,"ilo_ps_mgrpro_female",0.4792936111212464
"LAO",2022,"ilo_ps_snrmgr_female",0.2837458010557346
"LBN",2019,"ilo_pse_female",0.283350421254402
"LBN",2019,"ilo_pubad_female",0.1296630183600396
"LBN",2019,"ilo_ps_mgrpro_female",0.4819843557337614
"LBR",2017,"ilo_pse_female",0.4643579385246493
"LBR",2017,"ilo_ps_mgrpro_female",0.39473671759300877
"LCA",2022,"ilo_pse_female",0.6236381013061485
"LCA",2022,"ilo_pubad_female",0.580107406578653
"LCA",2022,"ilo_ps_mgrpro_female",0.6299178265973503
"LIE",2017,"ilo_pse_female",0.6469548133595285
"LIE",2017,"ilo_pubad_female",0.4533243787777032
"LKA",2022,"ilo_pse_female",0.47939580512231
"LKA",2022,"ilo_pubad_female",0.40591087712784063
"LKA",2022,"ilo_ps_mgrpro_female",0.5260149492420775
"LKA",2022,"ilo_ps_snrmgr_female",0.4698510715583
"LSO",2019,"ilo_pse_female",0.4941166172737617
"LSO",2019,"ilo_pubad_female",0.38237793319824825
"LSO",2019,"ilo_ps_mgrpro_female",0.585686031449782
"LSO",2019,"ilo_ps_snrmgr_female",0.33725746675386964
"LTU",2023,"ilo_pse_female",0.7482629378326662
"LTU",2023,"ilo_pubad_female",0.531674977334542
"LUX",2023,"ilo_pse_female",0.5819589935049908
"LUX",2023,"ilo_pubad_female",0.4349873936774443
"LVA",2023,"ilo_pse_female",0.7601751694868106
"LVA",2023,"ilo_pubad_female",0.5860546295488263
"MAR",2022,"ilo_pse_female",0.24173126801874223
"MCO",2022,"ilo_pse_female",0.4410540915395284
"MDA",2023,"ilo_pse_female",0.6596260251158312
"MDA",2023,"ilo_pubad_female",0.5080088308516134
