"cc_iso3c","ref_year","variable","value"
"DEU",2020,"gci_capacity_development",19.48
"DEU",2020,"gci_cooperative_measures",19.41
"DJI",2020,"gci_legal_measures",1.73
"DJI",2020,"gci_technical_measures",0
"DJI",2020,"gci_organisational_measures",0
"DJI",2020,"gci_capacity_development",0
"DJI",2020,"gci_cooperative_measures",0
"DMA",2020,"gci_legal_measures",0.85
"DMA",2020,"gci_technical_measures",0
"DMA",2020,"gci_organisational_measures",3.35
"DMA",2020,"gci_capacity_development",0
"DMA",2020,"gci_cooperative_measures",0
"DNK",2020,"gci_legal_measures",19.3
"DNK",2020,"gci_technical_measures",18.94
"DNK",2020,"gci_organisational_measures",18.98
"DNK",2020,"gci_capacity_development",19.48
"DNK",2020,"gci_cooperative_measures",15.89
"DOM",2020,"gci_legal_measures",16.38
"DOM",2020,"gci_technical_measures",18.42
"DOM",2020,"gci_organisational_measures",18.52
"DOM",2020,"gci_capacity_development",9.94
"DOM",2020,"gci_cooperative_measures",11.81
"DZA",2020,"gci_legal_measures",12.46
"DZA",2020,"gci_technical_measures",2.73
"DZA",2020,"gci_organisational_measures",1.44
"DZA",2020,"gci_capacity_development",10.07
"DZA",2020,"gci_cooperative_measures",7.25
"ECU",2020,"gci_legal_measures",10.22
"ECU",2020,"gci_technical_measures",9.55
"ECU",2020,"gci_organisational_measures",0
"ECU",2020,"gci_capacity_development",6.53
"ECU",2020,"gci_cooperative_measures",0
"EGY",2020,"gci_legal_measures",20
"EGY",2020,"gci_technical_measures",17.45
"EGY",2020,"gci_organisational_measures",20
"EGY",2020,"gci_capacity_development",19.12
"EGY",2020,"gci_cooperative_measures",18.91
"ERI",2020,"gci_legal_measures",1.73
"ERI",2020,"gci_technical_measures",0
"ERI",2020,"gci_organisational_measures",0
"ERI",2020,"gci_capacity_development",0
"ERI",2020,"gci_cooperative_measures",0
"ESP",2020,"gci_legal_measures",20
"ESP",2020,"gci_technical_measures",19.54
"ESP",2020,"gci_organisational_measures",18.98
"ESP",2020,"gci_capacity_development",20
"ESP",2020,"gci_cooperative_measures",20
"EST",2020,"gci_legal_measures",20
"EST",2020,"gci_technical_measures",20
"EST",2020,"gci_organisational_measures",20
"EST",2020,"gci_capacity_development",19.48
"EST",2020,"gci_cooperative_measures",20
"ETH",2020,"gci_legal_measures",11.56
"ETH",2020,"gci_technical_measures",4.46
"ETH",2020,"gci_organisational_measures",8.03
"ETH",2020,"gci_capacity_development",3.69
"ETH",2020,"gci_cooperative_measures",0
"FIN",2020,"gci_legal_measures",20
"FIN",2020,"gci_technical_measures",20
"FIN",2020,"gci_organisational_measures",14.33
"FIN",2020,"gci_capacity_development",17.74
"FIN",2020,"gci_cooperative_measures",20
"FJI",2020,"gci_legal_measures",5.99
"FJI",2020,"gci_technical_measures",4.11
"FJI",2020,"gci_organisational_measures",6.59
"FJI",2020,"gci_capacity_development",8.31
"FJI",2020,"gci_cooperative_measures",4.07
"FRA",2020,"gci_legal_measures",20
"FRA",2020,"gci_technical_measures",19.21
"FRA",2020,"gci_organisational_measures",18.98
"FRA",2020,"gci_capacity_development",20
"FRA",2020,"gci_cooperative_measures",19.41
"GAB",2020,"gci_legal_measures",4.24
"GAB",2020,"gci_technical_measures",0.73
"GAB",2020,"gci_organisational_measures",1.69
"GAB",2020,"gci_capacity_development",0.46
"GAB",2020,"gci_cooperative_measures",4.26
"GBR",2020,"gci_legal_measures",20
"GBR",2020,"gci_technical_measures",19.54
"GBR",2020,"gci_organisational_measures",20
"GBR",2020,"gci_capacity_development",20
"GBR",2020,"gci_cooperative_measures",20
"GEO",2020,"gci_legal_measures",17.75
"GEO",2020,"gci_technical_measures",17.13
"GEO",2020,"gci_organisational_measures",14.67
"GEO",2020,"gci_capacity_development",15.89
"GEO",2020,"gci_cooperative_measures",15.63
"GHA",2020,"gci_legal_measures",19.35
"GHA",2020,"gci_technical_measures",18.48
"GHA",2020,"gci_organisational_measures",17.78
"GHA",2020,"gci_capacity_development",15.44
"GHA",2020,"gci_cooperative_measures",15.63
"GIN",2020,"gci_legal_measures",12.54
"GIN",2020,"gci_technical_measures",0
"GIN",2020,"gci_organisational_measures",1.69
"GIN",2020,"gci_capacity_development",0
"GIN",2020,"gci_cooperative_measures",6.3
"GMB",2020,"gci_legal_measures",13.28
"GMB",2020,"gci_technical_measures",1.46
"GMB",2020,"gci_organisational_measures",8.78
"GMB",2020,"gci_capacity_development",4.34
"GMB",2020,"gci_cooperative_measures",4.26
"GNB",2020,"gci_legal_measures",0
"GNB",2020,"gci_technical_measures",0
"GNB",2020,"gci_organisational_measures",0
"GNB",2020,"gci_capacity_development",1.52
"GNB",2020,"gci_cooperative_measures",8.33
"GNQ",2020,"gci_legal_measures",1.46
"GNQ",2020,"gci_technical_measures",0
"GNQ",2020,"gci_organisational_measures",0
"GNQ",2020,"gci_capacity_development",0
"GNQ",2020,"gci_cooperative_measures",0
"GRC",2020,"gci_legal_measures",19.43
"GRC",2020,"gci_technical_measures",15.83
"GRC",2020,"gci_organisational_measures",18.98
"GRC",2020,"gci_capacity_development",19.74
"GRC",2020,"gci_cooperative_measures",20
"GRD",2020,"gci_legal_measures",9.41
"GRD",2020,"gci_technical_measures",0
"GRD",2020,"gci_organisational_measures",0
"GRD",2020,"gci_capacity_development",0
"GRD",2020,"gci_cooperative_measures",0
"GTM",2020,"gci_legal_measures",4.76
"GTM",2020,"gci_technical_measures",0
"GTM",2020,"gci_organisational_measures",6.01
"GTM",2020,"gci_capacity_development",2.36
