"cc_iso3c","ref_year","variable","value"
"NAM",2023,"obs_consultation",5.01
"NPL",2023,"obs_documents",50.660000000000004
"NPL",2023,"obs_oversight",12.67
"NPL",2023,"obs_consultation",5.65
"NZL",2023,"obs_documents",84.01
"NZL",2023,"obs_oversight",19.99
"NZL",2023,"obs_consultation",12.31
"NIC",2023,"obs_documents",46.28999999999997
"NIC",2023,"obs_oversight",9.67
"NIC",2023,"obs_consultation",2.66
"NER",2023,"obs_documents",34.34
"NER",2023,"obs_oversight",8.66
"NER",2023,"obs_consultation",1.33
"NGA",2023,"obs_documents",31.969999999999995
"NGA",2023,"obs_oversight",12.99
"NGA",2023,"obs_consultation",5.67
"MKD",2023,"obs_documents",33.99999999999999
"MKD",2023,"obs_oversight",14.01
"MKD",2023,"obs_consultation",1.33
"NOR",2023,"obs_documents",76.99
"NOR",2023,"obs_oversight",22.339999999999996
"NOR",2023,"obs_consultation",6.33
"PAK",2023,"obs_documents",29.29999999999999
"PAK",2023,"obs_oversight",10.33
"PAK",2023,"obs_consultation",2.66
"PSE",2023,"obs_documents",7.3100000000000005
"PSE",2023,"obs_oversight",4.66
"PSE",2023,"obs_consultation",0
"PNG",2023,"obs_documents",56.609999999999985
"PNG",2023,"obs_oversight",5.32
"PNG",2023,"obs_consultation",0
"PRY",2023,"obs_documents",47.97999999999999
"PRY",2023,"obs_oversight",9.67
"PRY",2023,"obs_consultation",2.6500000000000004
"PER",2023,"obs_documents",70.64999999999998
"PER",2023,"obs_oversight",19.990000000000002
"PER",2023,"obs_consultation",8.65
"PHL",2023,"obs_documents",71.97999999999999
"PHL",2023,"obs_oversight",22.65
"PHL",2023,"obs_consultation",9.65
"POL",2023,"obs_documents",58.64999999999999
"POL",2023,"obs_oversight",19.67
"POL",2023,"obs_consultation",3.66
"PRT",2023,"obs_documents",60.27999999999997
"PRT",2023,"obs_oversight",20.990000000000002
"PRT",2023,"obs_consultation",6.67
"QAT",2023,"obs_documents",0
"QAT",2023,"obs_oversight",0.99
"QAT",2023,"obs_consultation",2
"ROU",2023,"obs_documents",62.30999999999999
"ROU",2023,"obs_oversight",16
"ROU",2023,"obs_consultation",1.33
"RUS",2023,"obs_documents",60.01
"RUS",2023,"obs_oversight",20.99
"RUS",2023,"obs_consultation",9.98
"RWA",2023,"obs_documents",48.97999999999999
"RWA",2023,"obs_oversight",13
"RWA",2023,"obs_consultation",5.66
"STP",2023,"obs_documents",34
"STP",2023,"obs_oversight",8.33
"STP",2023,"obs_consultation",1.32
"SAU",2023,"obs_documents",25.34
"SAU",2023,"obs_oversight",2
"SAU",2023,"obs_consultation",2.66
"SEN",2023,"obs_documents",45.30999999999999
"SEN",2023,"obs_oversight",6.01
"SEN",2023,"obs_consultation",0
"SRB",2023,"obs_documents",50.629999999999995
"SRB",2023,"obs_oversight",17.34
"SRB",2023,"obs_consultation",1.32
"SLE",2023,"obs_documents",50.99000000000001
"SLE",2023,"obs_oversight",15.33
"SLE",2023,"obs_consultation",7
"SVK",2023,"obs_documents",68.64999999999999
"SVK",2023,"obs_oversight",16.31
"SVK",2023,"obs_consultation",5.66
"SVN",2023,"obs_documents",62.31999999999999
"SVN",2023,"obs_oversight",23.009999999999998
"SVN",2023,"obs_consultation",3.33
"SOM",2023,"obs_documents",36
"SOM",2023,"obs_oversight",9.33
"SOM",2023,"obs_consultation",0
"ZAF",2023,"obs_documents",81.32
"ZAF",2023,"obs_oversight",21.33
"ZAF",2023,"obs_consultation",9
"KOR",2023,"obs_documents",65.68
"KOR",2023,"obs_oversight",24.669999999999998
"KOR",2023,"obs_consultation",15.66
"SSD",2023,"obs_documents",13.32
"SSD",2023,"obs_oversight",7.32
"SSD",2023,"obs_consultation",1.67
"ESP",2023,"obs_documents",54.67
"ESP",2023,"obs_oversight",18.67
"ESP",2023,"obs_consultation",0.33
"LKA",2023,"obs_documents",38.31999999999999
"LKA",2023,"obs_oversight",13.68
"LKA",2023,"obs_consultation",1.33
"SDN",2023,"obs_documents",0.33
"SDN",2023,"obs_oversight",0.66
"SDN",2023,"obs_consultation",1.33
"SWE",2023,"obs_documents",79.36000000000001
"SWE",2023,"obs_oversight",22.67
"SWE",2023,"obs_consultation",6.32
"TJK",2023,"obs_documents",31.33
"TJK",2023,"obs_oversight",10.65
"TJK",2023,"obs_consultation",2.6500000000000004
"TZA",2023,"obs_documents",35.650000000000006
"TZA",2023,"obs_oversight",13.32
"TZA",2023,"obs_consultation",5.32
"THA",2023,"obs_documents",58.32
"THA",2023,"obs_oversight",17.65
"THA",2023,"obs_consultation",6.99
"TLS",2023,"obs_documents",35.32999999999999
"TLS",2023,"obs_oversight",15.66
"TLS",2023,"obs_consultation",3.3100000000000005
"TGO",2023,"obs_documents",16.310000000000002
"TGO",2023,"obs_oversight",9.33
"TGO",2023,"obs_consultation",0.99
"TTO",2023,"obs_documents",36.30999999999999
"TTO",2023,"obs_oversight",10.98
"TTO",2023,"obs_consultation",2.3200000000000003
"TUN",2023,"obs_documents",17.979999999999997
"TUN",2023,"obs_oversight",2
"TUN",2023,"obs_consultation",0.66
"TUR",2023,"obs_documents",66.30999999999999
"TUR",2023,"obs_oversight",13.670000000000002
"TUR",2023,"obs_consultation",0
"UGA",2023,"obs_documents",60.989999999999995
"UGA",2023,"obs_oversight",18.659999999999997
"UGA",2023,"obs_consultation",2.6500000000000004
"UKR",2023,"obs_documents",39.989999999999995
"UKR",2023,"obs_oversight",13.68
"UKR",2023,"obs_consultation",5.32
"GBR",2023,"obs_documents",63.330000000000005
"GBR",2023,"obs_oversight",16.66
"GBR",2023,"obs_consultation",9.68
"USA",2023,"obs_documents",66.67
"USA",2023,"obs_oversight",25.340000000000003
"USA",2023,"obs_consultation",4.32
"VEN",2023,"obs_documents",0
"VEN",2023,"obs_oversight",4.99
"VEN",2023,"obs_consultation",0
"VNM",2023,"obs_documents",46.31999999999999
"VNM",2023,"obs_oversight",19.659999999999997
"VNM",2023,"obs_consultation",7.34
"YEM",2023,"obs_documents",0
"YEM",2023,"obs_oversight",0.99
"YEM",2023,"obs_consultation",0
"ZMB",2023,"obs_documents",32.97999999999999
"ZMB",2023,"obs_oversight",14.01
"ZMB",2023,"obs_consultation",4.66
"ZWE",2023,"obs_documents",61.97999999999999
"ZWE",2023,"obs_oversight",15.67
"ZWE",2023,"obs_consultation",6.67
