"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2022",49.182,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2022",87.835,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2022",19.428,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2022",17.242,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2022",74.914,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2022",4.096,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2022",60.968,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2022",74.67,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2022",59.553,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2022",256.957,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2022",26.646,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2022",40.372,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2022",10.121,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2022",4.298,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2022",30.079,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2022",3.108,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2022",44.882,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2022",69.873,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2022",27.58,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2022",190.93,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2022",22.536,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2022",47.463,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2022",9.307,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2022",12.944,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2022",44.835,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2022",0.989,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2022",16.087,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2022",4.796,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2022",31.973,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2021",283.975,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2021",167.933,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2021",81.197,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2021",32.719,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2021",2.126,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2021",117.271,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2021",51.779,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2021",51.876,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2021",11.747,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2021",1.868,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2021",166.705,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2021",116.153,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2021",29.321,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2021",20.972,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2021",0.259,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2021",283.975,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2021",20.395,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2021",124.898,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2021",22.639,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2021",13.734,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2021",27.896,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2021",0.373,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2021",17.942,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2021",21.252,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2021",32.719,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2021",2.126,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2021",117.271,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2021",12.184,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2021",29.204,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2021",10.392,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2021",4.241,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2021",11.503,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2021",0.27,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2021",17.599,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2021",18.263,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2021",11.747,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2021",1.868,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2021",166.705,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2021",8.211,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2021",95.695,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2021",12.248,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2021",9.493,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2021",16.394,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2021",,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2021",,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2021",2.99,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2021",20.972,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2021",0.259,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2020",289.022,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2020",157.486,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2020",85.122,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2020",40.366,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2020",6.048,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2020",118.254,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2020",50.571,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2020",47.571,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2020",15.106,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2020",5.005,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2020",170.769,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2020",106.915,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2020",37.551,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2020",25.259,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2020",1.044,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2020",289.022,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2020",23.547,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2020",115.688,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2020",18.251,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2020",17.097,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2020",33.719,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2020",0.717,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2020",13.834,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2020",19.755,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2020",40.366,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2020",6.048,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2020",118.254,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2020",12.858,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2020",30.194,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2020",7.519,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2020",2.964,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2020",12.879,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2020",0.539,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2020",12.797,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2020",18.393,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2020",15.106,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2020",5.005,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2020",170.769,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2020",10.688,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2020",85.494,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2020",10.732,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2020",14.133,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2020",20.84,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2020",,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2020",1.038,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2020",1.363,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2020",25.259,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2020",1.044,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2019",286.977,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2019",155.657,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2019",84.936,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2019",41.397,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2019",4.988,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2019",134.485,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2019",57.994,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2019",55.12,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2019",17.261,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2019",4.11,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2019",152.493,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2019",97.662,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2019",29.817,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2019",24.135,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2019",0.878,"U",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2019",286.977,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2019",21.146,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2019",111.493,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2019",23.018,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2019",19.502,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2019",25.665,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2019",0.843,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2019",14.312,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2019",24.614,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2019",41.397,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2019",4.988,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2019",134.485,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2019",12.414,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2019",33.603,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2019",11.978,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2019",4.664,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2019",12.815,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_6","2019",0.338,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_7","2019",13.462,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_8","2019",23.84,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_9","2019",17.261,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_0","2019",4.11,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_TOTAL","2019",152.493,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_1","2019",8.732,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_2","2019",77.89,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_3","2019",11.04,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_4","2019",14.838,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_5","2019",12.85,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_6","2019",0.505,"U",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_7","2019",0.85,"U",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_8","2019",0.774,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_9","2019",24.135,"B",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_ISCO08_0","2019",0.878,"U",,"I11:264","R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_TOTAL","2018",264.88,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L3-4","2018",149.729,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L2","2018",72.9,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_L1","2018",36.684,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_SKILL_X","2018",5.567,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_TOTAL","2018",111.884,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L3-4","2018",48.085,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L2","2018",42.298,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_L1","2018",16.764,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_SKILL_X","2018",4.737,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_TOTAL","2018",152.996,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L3-4","2018",101.644,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L2","2018",30.602,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_L1","2018",19.92,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_F","OCU_SKILL_X","2018",0.831,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_TOTAL","2018",264.88,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_1","2018",17.782,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_2","2018",115.174,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_3","2018",16.773,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_4","2018",16.679,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_5","2018",22.693,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_6","2018",0.571,"U",,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_7","2018",12.451,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_8","2018",20.506,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_9","2018",36.684,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_T","OCU_ISCO08_0","2018",5.567,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_TOTAL","2018",111.884,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_1","2018",10.503,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_2","2018",31.361,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_3","2018",6.221,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_4","2018",5.245,,,,"R1:3513"
"MNG","BA:702","EMP_PUBL_SEX_OCU_NB","SEX_M","OCU_ISCO08_5","2018",7.426,,,,"R1:3513"
