"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2017",279.228,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2017",2363.145,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2017",1740.285,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2017",317.987,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2017",1422.299,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2016",4262.42,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2016",580.984,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2016",3681.436,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2016",2599.403,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2016",280.608,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2016",2318.795,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2016",1663.017,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2016",300.376,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2016",1362.642,,,"R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2015",4113.889,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2015",549.009,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2015",3564.88,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2015",2523.597,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2015",258.505,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2015",2265.092,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2015",1590.292,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2015",290.504,"B","I11:264","R1:3513"
"DOM","BA:13413","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2015",1299.788,"B","I11:264","R1:3513"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2017",10858.275,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2017",4001.463,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2017",6856.812,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2017",8892.942,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2017",2883.72,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2017",6009.221,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2017",1965.334,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2017",1117.743,,,"S3:20"
"DZA","BA:269","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2017",847.59,,,"S3:20"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2023",8109.647,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2023",532.237,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2023",7577.41,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2023",4641.103,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2023",272.514,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2023",4368.589,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2023",3468.544,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2023",259.723,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2023",3208.821,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2022",8041.757,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2022",561.116,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2022",7480.641,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2022",4676.393,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2022",307.328,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2022",4369.065,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2022",3365.364,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2022",253.789,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2022",3111.576,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2021",7860.383,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2021",561.385,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2021",7298.998,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2021",4619.838,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2021",299.524,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2021",4320.314,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2021",3240.545,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2021",261.861,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2021",2978.684,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2020",7049.678,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2020",582.593,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2020",6467.085,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2020",4186.494,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2020",307.385,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2020",3879.109,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2020",2863.184,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2020",275.208,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2020",2587.976,"B","I11:264","R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2019",7853.175,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2019",600.905,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2019",7252.27,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2019",4574.141,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2019",332.755,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2019",4241.387,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2019",3279.033,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2019",268.15,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2019",3010.883,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2018",7778.909,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2018",622.862,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2018",7156.047,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2018",4544.343,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2018",349.925,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2018",4194.418,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2018",3234.566,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2018",272.938,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2018",2961.629,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2017",7766.294,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2017",698.018,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2017",7068.277,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2017",4494.983,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2017",384.847,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2017",4110.136,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2017",3271.312,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2017",313.171,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2017",2958.141,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2016",7482.136,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2016",686.685,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2016",6795.451,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2016",4350.539,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2016",375.146,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2016",3975.393,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2016",3131.598,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2016",311.539,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2016",2820.059,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2015",7151.013,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2015",670.915,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2015",6480.098,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2015",4250.583,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2015",373.648,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2015",3876.935,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2015",2900.43,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2015",297.267,,,"R1:3513"
"ECU","BA:19","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2015",2603.164,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2022",27976.39,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2022",5598.714,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2022",22377.676,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2022",23785.721,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2022",3789.183,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2022",19996.538,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2022",4190.669,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2022",1809.531,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2022",2381.138,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2021",27240.999,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2021",5591.104,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2021",21649.894,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2021",22959.882,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2021",3745.128,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2021",19214.754,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2021",4281.117,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2021",1845.977,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2021",2435.14,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2020",26238.958,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2020",5563.096,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2020",20675.862,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2020",22286.24,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2020",3842.914,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2020",18443.326,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2020",3952.717,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2020",1720.182,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2020",2232.536,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2019",26122.61,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2019",5675.472,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2019",20447.138,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2019",22133.011,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2019",4002.27,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2019",18130.742,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2019",3989.598,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2019",1673.202,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2019",2316.396,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2018",26021.022,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2018",6070.72,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2018",19950.302,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2018",21289.87,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2018",4124.716,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2018",17165.154,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2018",4731.152,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2018",1946.004,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2018",2785.148,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2017",26006.18,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2017",5512.03,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2017",20494.151,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2017",20620.017,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2017",3794.696,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2017",16825.321,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2017",5386.163,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2017",1717.334,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2017",3668.83,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2016",25331.181,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2016",5593.16,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2016",19738.021,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2016",19986.143,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2016",4007.774,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2016",15978.369,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2016",5345.038,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2016",1585.386,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2016",3759.652,"B","I11:264","R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2015",24778.768,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2015",5886.154,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2015",18892.614,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2015",19693.733,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2015",4068.07,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2015",15625.663,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2015",5085.035,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2015",1818.084,,,"R1:3513"
"EGY","BA:582","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2015",3266.951,,,"R1:3513"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2019",19779.3,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2019",3222.5,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2019",16556.8,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2019",10745.6,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2019",1414.5,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2019",9331.1,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2019",9033.7,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2019",1808,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2019",7225.7,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2018",19327.7,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2018",3150.5,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2018",16177.2,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_TOTAL","2018",10532,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PUB","2018",1395.2,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_M","INS_SECTOR_PRI","2018",9136.8,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_TOTAL","2018",8795.7,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PUB","2018",1755.3,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_F","INS_SECTOR_PRI","2018",7040.4,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_TOTAL","2017",18824.8,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PUB","2017",3028.6,,,"S5:40_T2:85"
"ESP","BA:246","EMP_TEMP_SEX_INS_NB","SEX_T","INS_SECTOR_PRI","2017",15796.2,,,"S5:40_T2:85"
