"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_indicator","note_source"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2020",4,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2020",1.57,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",24.75,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",3.74,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",1.41,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",25.17,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",3.81,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",1.43,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",24.52,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",3.71,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",1.4,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",20.36,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",3.17,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",1.21,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2018",21.39,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2018",3.33,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2018",1.27,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2018",19.78,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2018",3.08,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2018",1.18,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",18.34,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",2.87,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",0.99,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2017",18.5,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2017",2.9,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2017",1,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2017",18.25,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2017",2.86,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2017",0.99,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",17.27,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",2.72,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",0.87,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",17.2,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",2.71,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",0.86,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",17.31,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",2.73,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",0.87,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",16.93,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",2.64,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",0.9,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2015",17.48,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2015",2.73,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2015",0.93,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2015",16.63,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2015",2.6,,"T30:193","R1:3513"
"MDA","BA:571","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2015",0.88,,"T30:193","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",1867.6,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",2.19,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",0.64,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2015",1811.38,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2015",2.12,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2015",0.62,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2015",1959.67,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2015",2.3,,"T30:28","R1:3513"
"MDG","BA:7423","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2015",0.67,,"T30:28","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",67.43,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",7.18,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",4.38,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",68.74,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",7.31,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",4.47,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",65.98,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",7.02,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",4.29,,"T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",70.64,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",7.36,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",4.6,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",78.24,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",8.15,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",5.09,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",60.54,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",6.31,,"I11:264_T30:137","R1:3513"
"MDV","BB:704","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",3.94,,"I11:264_T30:137","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",81.16,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",7.38,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",4.55,"P","T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2023",80.21,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2023",7.29,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2023",4.5,"P","T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2023",82.02,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2023",7.46,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2023",4.6,"P","T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",75.19,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",6.4,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",3.74,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2022",73.72,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2022",6.28,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2022",3.66,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2022",76.52,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2022",6.51,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2022",3.8,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",79.47,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",6.71,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",3.92,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2021",77.79,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2021",6.57,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2021",3.84,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2021",81.01,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2021",6.84,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2021",4,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",78.8,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",6.85,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",3.67,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2020",75.51,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2020",6.56,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2020",3.51,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2020",81.99,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2020",7.12,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2020",3.82,,"I11:264_T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",63.29,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",5.8,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",3.29,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",62.38,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2019",5.71,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",3.24,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",64.15,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2019",5.88,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",3.33,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",62.42,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",6.03,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",3.24,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2018",62.4,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2018",6.03,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2018",3.24,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2018",62.44,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2018",6.03,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2018",3.24,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",60.28,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",5.95,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",3.18,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2017",59.11,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2017",5.83,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2017",3.12,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2017",61.42,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2017",6.06,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2017",3.25,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",58.34,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",6.17,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",3.13,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",57.02,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",6.03,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",3.06,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",59.63,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",6.3,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",3.19,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",56.56,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",6,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",3.57,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2015",55.93,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2015",5.93,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2015",3.53,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2015",57.19,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2015",6.06,,"T30:90","R1:3513"
"MEX","BA:463","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2015",3.61,,"T30:90","R1:3513"
"MHL","BB:14101","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",5.36,,"T30:218","R1:3513"
"MHL","BB:14101","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",5.36,,"T30:218","R1:3513"
"MHL","BB:14101","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2019",4.89,,"T30:218","R1:3513"
"MHL","BB:14101","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2019",4.89,,"T30:218","R1:3513"
"MHL","BB:14101","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2019",6.46,,"T30:218","R1:3513"
"MHL","BB:14101","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2019",6.46,,"T30:218","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",883.96,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",4.59,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",1.54,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2020",960.71,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2020",4.99,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2020",1.67,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2020",689.93,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2020",3.58,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2020",1.2,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",899.29,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",4.47,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",1.62,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2018",931.54,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2018",4.63,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2018",1.68,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2018",767.28,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2018",3.82,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2018",1.38,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",807.38,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",3.93,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",1.39,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2017",846.92,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2017",4.13,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2017",1.46,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2017",676.04,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2017",3.29,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2017",1.16,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",726.3,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",3.57,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",1.23,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_LCU","2016",767.79,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_PPP","2016",3.77,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_M","CUR_TYPE_USD","2016",1.3,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_LCU","2016",597.46,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_PPP","2016",2.94,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_F","CUR_TYPE_USD","2016",1.01,,"T30:30","R1:3513"
"MLI","BA:219","EAR_4HPS_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",738.97,,"T30:30","R1:3513"
